Category,Rating,Reviews,Size,Installs,Content Rating,Current Ver,Android Ver,Main_Genre,Days_Since_Last_Update
BUSINESS,3.5,2111,14000.0,100000,Everyone,Varies with device,Varies with device,Business,1891
BUSINESS,4.1,5448,12000.0,500000,Everyone,4.9.1,5.0 and up,Business,1896
BUSINESS,4.6,4159,48000.0,500000,Everyone,6.1.2,4.0.3 and up,Business,1901
BUSINESS,4.3,20815,10000.0,1000000,Everyone,6.4.4,5.0 and up,Business,1895
BUSINESS,4.5,78662,22000.0,1000000,Everyone,3.7.5,4.4 and up,Business,2058
BUSINESS,4.1,7149,11000.0,1000000,Everyone,2.6.158,4.0 and up,Business,1890
BUSINESS,4.5,3079,8500.0,100000,Everyone,5.20.7,4.1 and up,Business,1888
BUSINESS,4.6,5800,8600.0,100000,Everyone,5.20.7,4.1 and up,Business,1888
BUSINESS,4.0,6989,14000.0,1000000,Everyone,4.3.0.508,4.4 and up,Business,1905
BUSINESS,4.2,16422,28000.0,1000000,Everyone,10.46.2,4.1 and up,Business,1889
BUSINESS,4.3,8978,14000.0,1000000,Everyone,Varies with device,Varies with device,Business,1896
BUSINESS,4.2,80804,14000.0,5000000,Everyone,Varies with device,4.0.3 and up,Business,2045
BUSINESS,4.4,42492,14000.0,1000000,Everyone,Varies with device,Varies with device,Business,1910
BUSINESS,4.7,286897,39000.0,10000000,Everyone,1.2.6,3.0 and up,Business,2317
BUSINESS,4.5,103755,14000.0,10000000,Everyone,3.9.2,4.1 and up,Business,1910
BUSINESS,4.2,46505,19000.0,1000000,Everyone,3.4.49,4.1 and up,Business,1888
BUSINESS,4.7,11442,6800.0,100000,Everyone,1.5.2,4.0 and up,Business,2018
BUSINESS,4.8,10295,39000.0,100000,Everyone,3.4.6,3.0 and up,Business,2366
BUSINESS,4.1,217730,14000.0,50000000,Everyone,Varies with device,Varies with device,Business,2010
BUSINESS,4.3,1002859,35000.0,100000000,Everyone,9.7.14188,4.1 and up,Business,1888
BUSINESS,4.4,51510,14000.0,5000000,Everyone,Varies with device,Varies with device,Business,1888
BUSINESS,4.5,413,29000.0,10000,Everyone,2.0.19,5.0 and up,Business,1896
BUSINESS,4.3,23175,41000.0,1000000,Everyone,18.7,4.1 and up,Business,1908
COMICS,4.5,1013635,14000.0,10000000,Teen,Varies with device,Varies with device,Comics,1890
COMICS,4.6,24005,4900.0,500000,Adults only 18+,1.1.7.0,4.1 and up,Comics,1917
COMICS,4.7,57106,27000.0,1000000,Teen,2.11.3,4.1 and up,Comics,1898
COMICS,4.7,2249,32000.0,500000,Everyone,1.08,4.0.3 and up,Comics,2147
COMICS,4.8,516,12000.0,50000,Everyone,1.0.6,4.4 and up,Comics,1887
COMICS,3.9,834,15000.0,50000,Mature 17+,1.0.8,4.1 and up,Comics,1889
COMICS,4.1,1010,11000.0,50000,Mature 17+,1.5,4.1 and up,Comics,1914
COMICS,4.4,238970,28000.0,1000000,Teen,3.4.3_world,5.0 and up,Comics,1912
COMICS,4.6,302,2200.0,10000,Teen,1.0,4.0 and up,Comics,1918
COMICS,4.5,438,3400.0,10000,Everyone,1.0,2.3 and up,Comics,2106
COMICS,4.7,73,8300.0,10000,Everyone,1.9,4.0.3 and up,Comics,1898
COMICS,4.4,39,4300.0,10000,Everyone 10+,1.1,4.2 and up,Comics,1918
COMICS,4.5,144,4700.0,10000,Everyone,3.0,4.0.3 and up,Comics,1902
COMICS,3.9,2181,10000.0,100000,Teen,1.2.12,4.0.3 and up,Comics,2038
COMICS,3.2,93965,15000.0,5000000,Teen,6.3.0,4.0.3 and up,Comics,1918
COMICS,3.2,1446,7100.0,100000,Mature 17+,1.0,4.0.3 and up,Comics,1964
COMICS,4.1,12088,21000.0,1000000,Mature 17+,2.3.1,4.0.3 and up,Comics,1915
COMICS,4.5,314,6100.0,100000,Everyone,3.1.0,4.1 and up,Comics,1959
COMICS,4.2,25671,14000.0,1000000,Teen,Varies with device,Varies with device,Comics,1946
COMICS,4.2,15194,15000.0,1000000,Teen,4.7.3,4.2 and up,Comics,1902
COMICS,3.7,22551,11000.0,1000000,Teen,3.16.0,4.4 and up,Comics,1897
COMICS,4.5,29839,29000.0,1000000,Teen,4.1.0,4.4 and up,Comics,1890
COMICS,4.6,279,3300.0,100000,Everyone,1.6,4.0 and up,Comics,2115
COMICS,4.5,564387,14000.0,5000000,Everyone,Varies with device,Varies with device,Comics,1916
COMICS,4.7,1677,40000.0,100000,Everyone,1.7.7,4.1 and up,Comics,1956
COMICS,4.4,757,10000.0,10000,Teen,1.0,4.1 and up,Comics,1958
COMICS,3.5,115,9100.0,10000,Mature 17+,5.0.12,5.0 and up,Comics,1908
COMICS,3.3,125,4700.0,5000,Teen,1.0.4,4.0.3 and up,Comics,1897
COMICS,4.5,9952,38000.0,500000,Everyone 10+,4.3.0,4.1 and up,Comics,1890
COMICS,4.4,18814,14000.0,1000000,Mature 17+,Varies with device,Varies with device,Comics,1891
COMICS,4.2,21,6700.0,5000,Everyone,1.3,4.0 and up,Comics,2012
COMICS,5.0,15,37000.0,1000,Everyone,2.0,4.0.3 and up,Comics,1925
COMICS,4.4,51981,14000.0,5000000,Everyone,4.2.0.2,2.3 and up,Comics,1889
COMICS,4.7,3596,7800.0,10000,Teen,1.01,4.0.3 and up,Comics,1935
COMICS,4.4,1006,19000.0,50000,Everyone,2.3.3,4.0.3 and up,Comics,1887
COMICS,4.4,5968,5700.0,1000000,Everyone,1.4,4.0 and up,Comics,1954
COMICS,4.6,4895,35000.0,100000,Everyone,2.4.25,4.4 and up,Comics,1888
COMMUNICATION,4.0,56642847,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.4,69119316,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.3,125257,17000.0,10000000,Teen,1.8.9,4.1 and up,Communication,1945
COMMUNICATION,4.3,9642995,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.4,1429035,14000.0,100000000,Everyone,37.0.0.7.163,2.3 and up,Communication,1896
COMMUNICATION,4.3,4604324,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1888
COMMUNICATION,4.0,3419249,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1900
COMMUNICATION,4.3,11334799,14000.0,500000000,Everyone,Varies with device,Varies with device,Communication,1903
COMMUNICATION,4.3,158679,8800.0,5000000,Everyone,2.4.1,4.4 and up,Communication,1887
COMMUNICATION,4.4,3075028,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1911
COMMUNICATION,4.3,4187998,16000.0,100000000,Everyone,5.29.3,4.4 and up,Communication,1903
COMMUNICATION,4.3,659395,11000.0,100000000,Everyone,9.8.000000010492,4.0 and up,Communication,1944
COMMUNICATION,4.3,4785892,11000.0,500000000,Everyone,9.8.000000010501,4.0 and up,Communication,1943
COMMUNICATION,4.3,66602,14000.0,50000000,Everyone,2.8.4.201036949,5.0 and up,Communication,1925
COMMUNICATION,4.3,30209,15000.0,5000000,Everyone,1.3.4,4.1 and up,Communication,1893
COMMUNICATION,4.0,36901,6600.0,5000000,Everyone,11.8.6,4.0.3 - 7.1.1,Communication,1917
COMMUNICATION,4.5,5149854,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1902
COMMUNICATION,4.3,192948,6600.0,10000000,Everyone,24.6.6,4.0.3 - 7.1.1,Communication,1932
COMMUNICATION,3.7,99559,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1891
COMMUNICATION,4.5,437674,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,3.9,13698,5100.0,10000000,Everyone,3.2.0.100171,4.1 and up,Communication,1919
COMMUNICATION,4.4,2473509,14000.0,100000000,Everyone,47.1.2249.129326,Varies with device,Communication,1890
COMMUNICATION,3.6,20769,18000.0,1000000,Everyone,R6.0.3,4.1 and up,Communication,1910
COMMUNICATION,4.4,36880,4000.0,1000000,Everyone,5.2,5.0 and up,Communication,1915
COMMUNICATION,4.2,171031,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.4,63543,14000.0,5000000,Everyone,69.0.3497.24,Varies with device,Communication,1888
COMMUNICATION,4.1,45487,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,2532
COMMUNICATION,4.4,615381,37000.0,10000000,Mature 17+,6.7.9.1,4.0.3 and up,Communication,1888
COMMUNICATION,4.3,2451083,14000.0,100000000,Teen,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.2,33053,22000.0,5000000,Everyone,1.60.0.31354-release,4.0.3 and up,Communication,1890
COMMUNICATION,4.2,5387333,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1890
COMMUNICATION,4.4,3648120,3300.0,100000000,Teen,11.4.0,4.0 and up,Communication,1903
COMMUNICATION,4.4,136662,32000.0,10000000,Everyone,2.18.116,4.0.3 and up,Communication,1891
COMMUNICATION,3.9,42370,37000.0,1000000,Everyone,7.5.1,5.0 and up,Communication,1926
COMMUNICATION,4.2,781810,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.4,3128250,14000.0,100000000,Mature 17+,Varies with device,Varies with device,Communication,1894
COMMUNICATION,4.6,2083237,14000.0,500000000,Everyone,37.1.206017801.DR37_RC14,4.4 and up,Communication,1890
COMMUNICATION,4.3,541389,14000.0,10000000,Everyone,7.5.3.20547,4.1 and up,Communication,1912
COMMUNICATION,4.3,46702,14000.0,1000000,Everyone,Varies with device,Varies with device,Communication,1917
COMMUNICATION,4.4,2939,17000.0,100000,Everyone,2.1,4.1 and up,Communication,1905
COMMUNICATION,3.7,13761,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1924
COMMUNICATION,4.3,258556,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1896
COMMUNICATION,3.9,40751,35000.0,10000000,Teen,2.2.7600,4.0.3 and up,Communication,2524
COMMUNICATION,4.5,17712922,40000.0,500000000,Teen,12.8.5.1121,4.0 and up,Communication,1888
COMMUNICATION,3.7,25021,61000.0,5000000,Everyone,9.9.0,4.3 and up,Communication,1925
COMMUNICATION,4.3,27187,66000.0,5000000,Everyone,42.0.0.2059,4.4 and up,Communication,1893
COMMUNICATION,4.4,69119316,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.0,56646578,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.3,4785988,11000.0,500000000,Everyone,9.8.000000010501,4.0 and up,Communication,1943
COMMUNICATION,4.0,122498,0.079,10000000,Everyone,0.1.100944346,4.0.3 and up,Communication,2953
COMMUNICATION,4.3,11334973,14000.0,500000000,Everyone,Varies with device,Varies with device,Communication,1903
COMMUNICATION,4.0,3419433,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1900
COMMUNICATION,4.1,132014,25000.0,10000000,Everyone,6.1,4.2 and up,Communication,1903
COMMUNICATION,4.2,83239,14000.0,5000000,Everyone,3.0.4,4.0 and up,Communication,1993
COMMUNICATION,4.2,594728,14000.0,50000000,Everyone,7.3(800241),4.4 and up,Communication,1902
COMMUNICATION,4.2,5387446,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1890
COMMUNICATION,4.1,10484169,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.4,3128509,14000.0,100000000,Mature 17+,Varies with device,Varies with device,Communication,1894
COMMUNICATION,4.3,2451093,14000.0,100000000,Teen,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.2,171031,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.4,2876500,24000.0,100000000,Everyone,7.73,4.0 and up,Communication,1889
COMMUNICATION,4.2,781810,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.1,28238,17000.0,1000000,Everyone,4.98,2.3 and up,Communication,1888
COMMUNICATION,4.3,335646,8300.0,10000000,Everyone,7.21,2.3 and up,Communication,1895
COMMUNICATION,4.3,350154,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1892
COMMUNICATION,4.5,349384,8200.0,10000000,Everyone,3.47,4.0.3 and up,Communication,1897
COMMUNICATION,4.3,346982,14000.0,10000000,Everyone,Varies with device,4.1 and up,Communication,2079
COMMUNICATION,4.2,244863,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1953
COMMUNICATION,4.2,10790289,14000.0,500000000,Everyone,Varies with device,Varies with device,Communication,1895
COMMUNICATION,4.5,330761,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1918
COMMUNICATION,4.3,37320,8400.0,1000000,Everyone,6.5.1,4.0.3 and up,Communication,1891
COMMUNICATION,4.3,12842860,14000.0,100000000,Everyone,Varies with device,4.0.3 and up,Communication,1888
COMMUNICATION,4.3,2546527,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.4,36893,4000.0,1000000,Everyone,5.2,5.0 and up,Communication,1915
COMMUNICATION,4.2,15880,32000.0,1000000,Everyone,5.65.0,4.0 and up,Communication,1887
COMMUNICATION,4.3,346980,14000.0,10000000,Everyone,Varies with device,4.1 and up,Communication,2079
COMMUNICATION,4.3,9643041,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.4,3075118,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1911
COMMUNICATION,4.6,2264916,6100.0,50000000,Everyone,5.22.18.0006,4.0 and up,Communication,1890
COMMUNICATION,4.3,541389,14000.0,10000000,Everyone,7.5.3.20547,4.1 and up,Communication,1912
COMMUNICATION,4.4,2473693,14000.0,100000000,Everyone,47.1.2249.129326,Varies with device,Communication,1890
COMMUNICATION,4.2,42925,2800.0,1000000,Everyone,6.1,2.3 and up,Communication,2228
COMMUNICATION,4.5,5150471,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1902
COMMUNICATION,4.5,2511130,14000.0,50000000,Everyone,Varies with device,Varies with device,Communication,1919
COMMUNICATION,4.4,3648480,3300.0,100000000,Teen,11.4.0,4.0 and up,Communication,1903
COMMUNICATION,4.5,17714850,40000.0,500000000,Teen,12.8.5.1121,4.0 and up,Communication,1888
COMMUNICATION,4.1,13100,2200.0,1000000,Everyone,1.4.1.0,4.0.3 and up,Communication,2023
COMMUNICATION,4.2,27156,14000.0,1000000,Everyone,Varies with device,Varies with device,Communication,1951
COMMUNICATION,4.1,55098,4300.0,1000000,Everyone,2.2,4.0 and up,Communication,1931
COMMUNICATION,4.3,1133501,4700.0,10000000,Everyone,6.4.0.4,4.0 and up,Communication,2741
COMMUNICATION,4.1,12578,2300.0,500000,Everyone,4.5.1,4.0 and up,Communication,2276
COMMUNICATION,4.2,10965,2300.0,500000,Everyone,2.0,3.0 and up,Communication,3165
COMMUNICATION,4.0,18247,14000.0,100000,Everyone,7.5.3.20547,4.1 and up,Communication,1916
COMMUNICATION,4.2,190613,11000.0,10000000,Everyone,5.85.1,4.0.3 and up,Communication,1890
COMMUNICATION,4.2,125232,2700.0,10000000,Everyone,196,2.1 and up,Communication,2403
COMMUNICATION,4.2,83239,14000.0,5000000,Everyone,3.0.4,4.0 and up,Communication,1993
COMMUNICATION,4.3,11334973,14000.0,500000000,Everyone,Varies with device,Varies with device,Communication,1903
COMMUNICATION,4.3,72065,13000.0,1000000,Everyone,3.0.7,4.0 and up,Communication,1994
COMMUNICATION,4.4,27540,3700.0,1000000,Everyone,1.26.001,4.0 and up,Communication,2097
COMMUNICATION,4.2,104990,10000.0,5000000,Everyone,3.5.0,4.0.3 and up,Communication,1967
COMMUNICATION,4.4,177703,13000.0,10000000,Mature 17+,8.1.2-6310,5.0 and up,Communication,1896
COMMUNICATION,4.1,17529,10000.0,1000000,Everyone,5.86,4.0.3 and up,Communication,1895
COMMUNICATION,4.2,177263,13000.0,10000000,Mature 17+,5.1.2-6310,5.0 and up,Communication,1908
COMMUNICATION,4.8,237468,8800.0,1000000,Everyone,2018.1.715,4.0 and up,Communication,1895
COMMUNICATION,4.4,32254,5500.0,1000000,Everyone,3.9.7,2.1 and up,Communication,2129
COMMUNICATION,4.4,483565,20000.0,10000000,Everyone,1.286,4.1 and up,Communication,1892
COMMUNICATION,4.4,552441,29000.0,10000000,Everyone,6.19.1,4.1 and up,Communication,1889
COMMUNICATION,4.0,60308,14000.0,5000000,Everyone,Varies with device,Varies with device,Communication,1929
COMMUNICATION,4.5,457283,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1958
COMMUNICATION,4.4,93825,11000.0,5000000,Everyone,2.17.3,4.1 and up,Communication,1916
COMMUNICATION,4.1,32283,14000.0,1000000,Everyone,Varies with device,Varies with device,Communication,1895
COMMUNICATION,4.2,15287,17000.0,1000000,Everyone,2.2.245,4.0.3 and up,Communication,2078
COMMUNICATION,4.5,205739,17000.0,5000000,Everyone,4.5.4,4.1 and up,Communication,1895
COMMUNICATION,4.3,14873,14000.0,1000000,Everyone,Varies with device,Varies with device,Communication,1909
COMMUNICATION,4.5,7820209,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1889
COMMUNICATION,4.0,9498,0.118,1000000,Everyone,5.28.0,2.3 and up,Communication,2674
COMMUNICATION,4.3,4604483,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1888
COMMUNICATION,4.3,4188142,16000.0,100000000,Everyone,5.29.3,4.4 and up,Communication,1903
COMMUNICATION,4.2,88427,5100.0,5000000,Everyone,5.403,4.0.3 and up,Communication,2096
COMMUNICATION,4.5,305218,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.6,183374,44000.0,1000000,Everyone,1.9.4.74,4.1 and up,Communication,1889
COMMUNICATION,4.1,20901,7300.0,1000000,Everyone,5.0.9,4.1 and up,Communication,2009
COMMUNICATION,4.0,122595,30000.0,1000000,Everyone,9.8.376,5.0 and up,Communication,1902
COMMUNICATION,4.2,124346,0.695,10000000,Everyone,2.8,2.0 and up,Communication,3376
COMMUNICATION,4.6,837842,14000.0,50000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.1,255,1600.0,10000,Everyone,2.3,2.2 and up,Communication,2366
COMMUNICATION,4.3,41420,19000.0,5000000,Everyone,3.2.0,4.0 and up,Communication,1930
COMMUNICATION,4.2,44706,14000.0,1000000,Everyone,Varies with device,Varies with device,Communication,1896
COMMUNICATION,4.3,23707,14000.0,500000,Everyone,2.3.17,Varies with device,Communication,2246
COMMUNICATION,4.0,3419513,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1900
COMMUNICATION,4.3,4785988,11000.0,500000000,Everyone,9.8.000000010501,4.0 and up,Communication,1943
COMMUNICATION,4.2,594728,14000.0,50000000,Everyone,7.3(800241),4.4 and up,Communication,1902
COMMUNICATION,4.3,11335255,14000.0,500000000,Everyone,Varies with device,Varies with device,Communication,1903
COMMUNICATION,4.1,10484169,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1887
COMMUNICATION,4.2,5387446,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1890
COMMUNICATION,4.1,29208,23000.0,1000000,Everyone,2.9.8,2.3.3 and up,Communication,2561
COMMUNICATION,4.6,191032,26000.0,5000000,Everyone,7.2.29,4.0.3 and up,Communication,1886
COMMUNICATION,4.3,350154,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1892
COMMUNICATION,4.2,244863,14000.0,10000000,Everyone,Varies with device,Varies with device,Communication,1953
COMMUNICATION,4.2,10790289,14000.0,500000000,Everyone,Varies with device,Varies with device,Communication,1895
COMMUNICATION,4.3,2546527,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1887
DATING,4.2,1545,14000.0,10000,Mature 17+,2.6.139,4.1 and up,Dating,1932
DATING,2.6,57,6200.0,1000,Everyone,1.1.6,4.0 and up,Dating,2169
DATING,3.5,2,17000.0,100,Mature 17+,1.0.1,4.0 and up,Dating,2446
DATING,4.0,516801,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Dating,1888
DATING,4.1,285726,15000.0,10000000,Mature 17+,11.10.1,4.1 and up,Dating,1891
DATING,3.7,76646,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Dating,1898
DATING,4.1,2556,56000.0,100000,Mature 17+,2.5.2,4.1 and up,Dating,1889
DATING,4.2,7779,12000.0,500000,Mature 17+,6.1.3,5.0 and up,Dating,1887
DATING,4.5,61637,11000.0,5000000,Mature 17+,4.17.2,4.1 and up,Dating,1890
DATING,4.4,12632,29000.0,1000000,Mature 17+,3.5.0.1,4.1 and up,Dating,1894
DATING,4.2,313724,14000.0,10000000,Mature 17+,2.6.141,4.1 and up,Dating,1886
DATING,4.0,48845,40000.0,1000000,Mature 17+,4.19.0.2320,4.4 and up,Dating,1889
DATING,4.1,305708,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Dating,1888
DATING,3.1,31320,53000.0,5000000,Mature 17+,6.6.5,4.1 and up,Dating,1891
DATING,4.4,172460,3100.0,5000000,Mature 17+,1.639,4.0 and up,Dating,1886
DATING,4.2,4195,24000.0,100000,Mature 17+,1.6.1,4.4 and up,Dating,1896
DATING,4.1,11633,23000.0,500000,Mature 17+,2.5.1,4.1 and up,Dating,1897
DATING,3.9,10212,5000.0,1000000,Mature 17+,1.9.7,4.4 and up,Dating,1896
DATING,4.3,37053,44000.0,1000000,Mature 17+,4.4B,4.1 and up,Dating,1887
DATING,4.4,667,27000.0,10000,Mature 17+,1.308.us,4.1 and up,Dating,1887
DATING,3.5,13202,6100.0,1000000,Mature 17+,2.4.1,4.1 and up,Dating,1914
DATING,4.0,28671,14000.0,1000000,Mature 17+,Varies with device,Varies with device,Dating,1889
DATING,3.3,1157,21000.0,100000,Mature 17+,5.0.1,4.2 and up,Dating,2440
DATING,4.5,212626,11000.0,10000000,Mature 17+,4.17.2,4.1 and up,Dating,1890
DATING,4.4,222888,21000.0,1000000,Mature 17+,2.45,4.1 and up,Dating,1904
DATING,4.1,2067,24000.0,100000,Mature 17+,1.6.1,4.4 and up,Dating,1896
DATING,3.9,1643,31000.0,500000,Mature 17+,4.5.5,4.1 and up,Dating,1918
DATING,3.9,105,27000.0,5000,Mature 17+,1.0.4,4.4 and up,Dating,1932
DATING,3.6,3414,6200.0,500000,Mature 17+,1.2.1,4.1 and up,Dating,1945
DATING,4.0,42194,14000.0,5000000,Mature 17+,Varies with device,Varies with device,Dating,1897
DATING,3.6,11806,12000.0,1000000,Mature 17+,4.0.18,4.0.3 and up,Dating,1925
DATING,3.4,1999,8000.0,100000,Mature 17+,1.6.5,4.2 and up,Dating,2433
DATING,4.2,22544,5900.0,1000000,Mature 17+,1.31.4,4.0.3 and up,Dating,1894
DATING,4.1,97684,7900.0,1000000,Mature 17+,1.230,4.0.3 and up,Dating,1911
DATING,3.4,2519,5000.0,100000,Mature 17+,1.9.7,4.4 and up,Dating,1896
DATING,3.0,1146,1400.0,100000,Mature 17+,2.2,4.0 and up,Dating,2777
DATING,4.6,13046,13000.0,500000,Mature 17+,4.17.2,4.1 and up,Dating,1890
DATING,4.1,17268,40000.0,500000,Mature 17+,4.1.2,4.0.3 and up,Dating,1926
DATING,3.9,8722,13000.0,500000,Mature 17+,15.8,4.1 and up,Dating,1931
DATING,1.9,953,19000.0,100000,Mature 17+,6.3.7,5.0 and up,Dating,1903
DATING,3.5,2593,5000.0,500000,Mature 17+,1.9.7,4.4 and up,Dating,1896
DATING,2.5,5377,19000.0,500000,Mature 17+,4.8.5,4.0.3 and up,Dating,1890
DATING,3.9,852,27000.0,100000,Mature 17+,6.4.6,4.1 and up,Dating,1891
DATING,3.4,212,3000.0,50000,Mature 17+,2.3.0.1781,5.0 and up,Dating,1938
DATING,3.5,1972,13000.0,1000000,Mature 17+,4.3,4.1 and up,Dating,1970
DATING,4.4,35206,7200.0,1000000,Everyone,2.9.6,4.0 and up,Dating,1961
DATING,3.8,5164,25000.0,100000,Mature 17+,3.8.75a,4.0.3 and up,Dating,1897
DATING,4.2,1939,14000.0,100000,Mature 17+,1.0.0,4.0 and up,Dating,2459
DATING,2.5,277,5700.0,100000,Mature 17+,3.0.0,4.1 and up,Dating,2129
DATING,2.8,80,5500.0,10000,Teen,1.0,4.0.3 and up,Dating,2157
DATING,4.1,825,14000.0,100000,Mature 17+,1.0.5,4.0 and up,Dating,2105
DATING,4.2,40035,6500.0,1000000,Mature 17+,1.31.3,4.0.3 and up,Dating,1894
DATING,3.5,1093,5800.0,100000,Mature 17+,1.6.6,4.2 and up,Dating,2439
DATING,4.3,135418,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Dating,1914
DATING,3.3,1601,3800.0,500000,Mature 17+,1.5,4.1 and up,Dating,2435
DATING,4.1,2212,41000.0,100000,Mature 17+,2.0.5,4.0.3 and up,Dating,1931
DATING,4.2,57081,7900.0,1000000,Mature 17+,1.31.3,4.0.3 and up,Dating,1894
DATING,3.5,241,2800.0,50000,Mature 17+,2.2.0.1748,5.0 and up,Dating,1950
